id_enzyme,ec1,ec2,ec3,ec4,"accepted_name,",systematic_name,cofactors,activity,history
5960,4,4,1,15,D-cysteine desulfhydrase,D-cysteine sulfide-lyase (deaminating; pyruvate-forming),NULL,D-cysteine + H(2)O = H(2)S + NH(3) + pyruvate.,EC 4.4.1.15 created 1986
5961,4,4,1,16,Selenocysteine lyase,L-selenocysteine selenide-lyase (L-alanine-forming),Pyridoxal 5'-phosphate.,L-selenocysteine + reduced acceptor = selenide + L-alanine + acceptor.,EC 4.4.1.16 created 1986
5962,4,4,1,17,Holocytochrome-c synthase,Holocytochrome-c apocytochrome-c-lyase (heme-forming),NULL,Holocytochrome c = apocytochrome c + heme.,EC 4.4.1.17 created 1990
5963,4,4,1,18,NULL,NULL,NULL,NULL,"EC 4.4.1.18 created 2000, deleted 2002"
5964,4,4,1,19,Phosphosulfolactate synthase,(2R)-2-O-phospho-3-sulfolactate hydrogen-sulfite-lyase (phosphoenolpyruvate-forming),Magnesium.,(2R)-2-O-phospho-3-sulfolactate = phosphoenolpyruvate + hydrogen sulfite.,EC 4.4.1.19 created 2003
5965,4,4,1,20,Leukotriene-C(4) synthase,Leukotriene-C(4) glutathione-lyase (leukotriene-A(4)-forming),NULL,Leukotriene C(4) = leukotriene A(4) + glutathione.,"EC 4.4.1.20 created 1989 as EC 2.5.1.37, transferred 2004 to EC 4.4.1.20"
5966,4,4,1,21,S-ribosylhomocysteine lyase,"S-(5-deoxy-D-ribos-5-yl)-L-homocysteine L-homocysteine-lyase ((4S)-4,5-dihydroxypentan-2,3-dione-forming)",Fe(2+).,"S-(5-deoxy-D-ribos-5-yl)-L-homocysteine = L-homocysteine + (4S)-4,5-dihydroxypentan-2,3-dione.",EC 4.4.1.21 created 2004
5967,4,4,1,22,S-(hydroxymethyl)glutathione synthase,S-(hydroxymethyl)glutathione formaldehyde-lyase (glutathione-forming),NULL,S-(hydroxymethyl)glutathione = glutathione + formaldehyde.,"EC 4.4.1.22 created 2005 (EC 1.2.1.1 created 1961, modified 1982, modified 2002, part transferred 2005 to EC 4.4.1.22)"
5968,4,4,1,23,2-hydroxypropyl-CoM lyase,(R)-(or (S)-)2-hydroxypropyl-CoM:2-mercaptoethanesulfonate lyase (epoxyalkane-ring-forming),Zinc.,"(1) (R)-2-hydroxypropyl-CoM = (R)-1,2-epoxypropane + HS-CoM.(2) (S)-2-hydroxypropyl-CoM = (S)-1,2-epoxypropane + HS-CoM.","EC 4.4.1.23 created 2001 as EC 4.2.99.19, transferred 2005 to EC 4.4.1.23"
5969,4,4,1,24,(2R)-sulfolactate sulfo-lyase,(2R)-3-sulfolactate bisulfite-lyase (pyruvate-forming),Fe(2+).,(2R)-3-sulfolactate = pyruvate + bisulfite.,"EC 4.4.1.24 created 2006, modified 2011"
5970,4,4,1,25,L-cysteate sulfo-lyase,L-cysteate bisulfite-lyase (deaminating; pyruvate-forming),Pyridoxal 5'-phosphate.,L-cysteate + H(2)O = pyruvate + bisulfite + NH(3).,EC 4.4.1.25 created 2006
5971,4,4,1,26,Olivetolic acid cyclase,"3,5,7-trioxododecanoyl-CoA CoA-lyase (2,4-dihydroxy-6-pentylbenzoate-forming)",NULL,"3,5,7-trioxododecanoyl-CoA = CoA + 2,4-dihydroxy-6-pentylbenzoate.",EC 4.4.1.26 created 2012
5972,4,4,1,27,Carbon disulfide lyase,Carbon disulfide-lyase (hydrogen sulfide-producing),Zn(2+).,Carbon disulfide + 2 H(2)O = CO(2) + 2 hydrogen sulfide.,EC 4.4.1.27 created 2013
5973,4,5,1,1,DDT-dehydrochlorinase,"1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane chloride-lyase (1,1-dichloro-2,2-bis(4-chlorophenyl)ethylene-forming)",NULL,"1,1,1-trichloro-2,2-bis(4-chlorophenyl)ethane = 1,1-dichloro-2,2-bis(4-chlorophenyl)ethylene + chloride.",EC 4.5.1.1 created 1961
5974,4,5,1,2,3-chloro-D-alanine dehydrochlorinase,3-chloro-D-alanine chloride-lyase (deaminating; pyruvate-forming),Pyridoxal 5'-phosphate.,3-chloro-D-alanine + H(2)O = pyruvate + HCl + NH(3).,EC 4.5.1.2 created 1984
5975,4,5,1,3,Dichloromethane dehalogenase,Dichloromethane chloride-lyase (adding H(2)O; chloride-hydrolyzing; formaldehyde-forming),Glutathione.,Dichloromethane + H(2)O = formaldehyde + 2 HCl.,EC 4.5.1.3 created 1989
5976,4,5,1,4,L-2-amino-4-chloropent-4-enoate dehydrochlorinase,L-2-amino-4-chloropent-4-enoate chloride-lyase (adding water; deaminating; 2-oxopent-4-enoate-forming),NULL,L-2-amino-4-chloropent-4-enoate + H(2)O = 2-oxopent-4-enoate + HCl +NH(3).,EC 4.5.1.4 created 1990
5977,4,5,1,5,S-carboxymethylcysteine synthase,3-chloro-L-alanine chloride-lyase (adding thioglycolate; S-carboxymethyl-L-cysteine-forming),Pyridoxal 5'-phosphate.,3-chloro-L-alanine + thioglycolate = S-carboxymethyl-L-cysteine +chloride.,EC 4.5.1.5 created 1992
5978,4,6,1,1,Adenylate cyclase,"ATP diphosphate-lyase (cyclizing; 3',5'-cyclic-AMP-forming)",NULL,"ATP = 3',5'-cyclic AMP + diphosphate.",EC 4.6.1.1 created 1972
5979,4,6,1,2,Guanylate cyclase,"GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)",NULL,"GTP = 3',5'-cyclic GMP + diphosphate.",EC 4.6.1.2 created 1972
5980,4,6,1,3,NULL,NULL,NULL,NULL,"EC 4.6.1.3 created 1978, deleted 2000"
5981,4,6,1,4,NULL,NULL,NULL,NULL,"EC 4.6.1.4 created 1978, modified 1983, deleted 2000"
5982,4,6,1,5,NULL,NULL,NULL,NULL,"EC 4.6.1.5 created 1989, deleted 2000"
5983,4,6,1,6,Cytidylate cyclase,"CTP diphosphate-lyase (cyclizing; 3',5'-cyclic-CMP-forming)",NULL,"CTP = 3',5'-cyclic CMP + diphosphate.",EC 4.6.1.6 created 1989
5984,4,6,1,7,NULL,NULL,NULL,NULL,"EC 4.6.1.7 created 1989, deleted 2000"
5985,4,6,1,8,NULL,NULL,NULL,NULL,"EC 4.6.1.8 created 1992, deleted 2000"
5986,4,6,1,9,NULL,NULL,NULL,NULL,"EC 4.6.1.9 created 1992, deleted 2000"
5987,4,6,1,10,NULL,NULL,NULL,NULL,"EC 4.6.1.10 created 1999, deleted 2000"
5988,4,6,1,11,NULL,NULL,NULL,NULL,"EC 4.6.1.11 created 1999, deleted 2000"
5989,4,6,1,12,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase","2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol CMP-lyase (cyclizing; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate-forming)",Manganese or magnesium.,"2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol = 2-C-methyl-D-erythritol 2,4-cyclodiphosphate + CMP.",EC 4.6.1.12 created 2001
5990,4,6,1,13,Phosphatidylinositol diacylglycerol-lyase,"1-phosphatidyl-1D-myo-inositol 1,2-diacyl-sn-glycerol-lyase (1D-myo-inositol-1,2-cyclic-phosphate-forming)",NULL,"1-phosphatidyl-1D-myo-inositol = 1D-myo-inositol 1,2-cyclic phosphate +1,2-diacyl-sn-glycerol.","EC 4.6.1.13 created 1972 as EC 3.1.4.10, modified 1976, transferred 2002 to EC 4.6.1.13"
5991,4,6,1,14,Glycosylphosphatidylinositol diacylglycerol-lyase,"6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol 1,2-diacyl-sn-glycerol-lyase (6-(alpha-D-glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate-forming)",NULL,"6-(alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol = 6-(alpha-D-glucosaminyl)-1D-myo-inositol 1,2-cyclic phosphate + 1,2-diacyl-sn-glycerol.","EC 4.6.1.14 created 1989 as EC 3.1.4.47, transferred 2002 to EC 4.6.1.14"
5992,4,6,1,15,FAD-AMP lyase (cyclizing),"FAD AMP-lyase (riboflavin-cyclic-4',5'-phosphate-forming)",Manganese or cobalt.,"FAD = AMP + riboflavin cyclic-4',5'-phosphate.",EC 4.6.1.15 created 2002
5993,4,6,1,16,tRNA-intron lyase,"PretRNA lyase (intron-removing; cyclic-2',3'-phosphate-forming)",NULL,"PretRNA = a 3'-half-tRNA molecule with a 5'-OH end + a 5'-half-tRNAmolecule with a 2',3'-cyclic phosphate end + an intron with a2',3'-cyclic phosphate and a 5'-hydroxyl terminus.","EC 4.6.1.16 created 1992 as EC 3.1.27.9, transferred 2014 to EC 4.6.1.16"
5994,4,7,1,1,Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase,Alpha-D-ribose-1-methylphosphonate-5-phosphate C-P-lyase (methane forming),Iron-sulfur; S-adenosyl-L-methionine.,"Alpha-D-ribose 1-methylphosphonate 5-phosphate = alpha-D-ribose 1,2-cyclic phosphate 5-phosphate + methane.",EC 4.7.1.1 created 2013
5995,4,99,1,1,Ferrochelatase,Protoheme ferro-lyase (protoporphyrin-forming),NULL,Protoheme + 2 H(+) = protoporphyrin + Fe(2+).,EC 4.99.1.1 created 1965
5996,4,99,1,2,Alkylmercury lyase,Alkylmercury mercuric-lyase (alkane-forming),NULL,An alkylmercury + H(+) = an alkane + Hg(2+).,EC 4.99.1.2 created 1978
5997,4,99,1,3,Sirohydrochlorin cobaltochelatase,Cobalt-sirohydrochlorin cobalt-lyase (sirohydrochlorin-forming),NULL,Cobalt-sirohydrochlorin + 2 H(+) = sirohydrochlorin + Co(2+).,EC 4.99.1.3 created 2004
5998,4,99,1,4,Sirohydrochlorin ferrochelatase,Siroheme ferro-lyase (sirohydrochlorin-forming),NULL,Siroheme + 2 H(+) = sirohydrochlorin + Fe(2+).,EC 4.99.1.4 created 2004
5999,4,99,1,5,Aliphatic aldoxime dehydratase,Aliphatic aldoxime hydro-lyase (aliphatic-nitrile-forming),Calcium; Protoheme IX.,An aliphatic aldoxime = an aliphatic nitrile + H(2)O.,EC 4.99.1.5 created 2004
6000,4,99,1,6,Indoleacetaldoxime dehydratase,(Indol-3-yl)acetaldehyde-oxime hydro-lyase ((indol-3-yl)acetonitrile-forming),NULL,(Indol-3-yl)acetaldehyde oxime = (indol-3-yl)acetonitrile + H(2)O.,"EC 4.99.1.6 created 1965 as EC 4.2.1.29, transferred 2004 to EC 4.99.1.6"
6001,4,99,1,7,Phenylacetaldoxime dehydratase,(Z)-phenylacetaldehyde-oxime hydro-lyase (phenylacetonitrile-forming),Heme.,(Z)-phenylacetaldehyde oxime = phenylacetonitrile + H(2)O.,EC 4.99.1.7 created 2005
6002,4,99,1,8,Heme ligase,Fe(3+):ferriprotoporphyrin IX ligase (beta-hematin-forming),NULL,2 ferriprotoporphyrin IX = beta-hematin.,EC 4.99.1.8 created 2009
6003,5,1,1,1,Alanine racemase,Alanine racemase,Pyridoxal 5'-phosphate.,L-alanine = D-alanine.,EC 5.1.1.1 created 1961
6004,5,1,1,2,Methionine racemase,Methionine racemase,Pyridoxal 5'-phosphate.,L-methionine = D-methionine.,EC 5.1.1.2 created 1961
6005,5,1,1,3,Glutamate racemase,Glutamate racemase,Pyridoxal 5'-phosphate.,L-glutamate = D-glutamate.,EC 5.1.1.3 created 1961
6006,5,1,1,4,Proline racemase,Proline racemase,NULL,L-proline = D-proline.,EC 5.1.1.4 created 1961
6007,5,1,1,5,Lysine racemase,Lysine racemase,NULL,L-lysine = D-lysine.,EC 5.1.1.5 created 1961
6008,5,1,1,6,Threonine racemase,Threonine racemase,NULL,L-threonine = D-threonine.,"EC 5.1.1.6 created 1961, modified 1981"
6009,5,1,1,7,Diaminopimelate epimerase,"LL-2,6-diaminoheptanedioate 2-epimerase",NULL,"LL-2,6-diaminoheptanedioate = meso-diaminoheptanedioate.",EC 5.1.1.7 created 1961
6010,5,1,1,8,4-hydroxyproline epimerase,4-hydroxyproline 2-epimerase,NULL,Trans-4-hydroxy-L-proline = cis-4-hydroxy-D-proline.,"EC 5.1.1.8 created 1965, modified 1983"
6011,5,1,1,9,Arginine racemase,Arginine racemase,Pyridoxal 5'-phosphate.,L-arginine = D-arginine.,EC 5.1.1.9 created 1972
6012,5,1,1,10,Amino-acid racemase,Amino-acid racemase,Pyridoxal 5'-phosphate.,An L-amino acid = a D-amino acid.,EC 5.1.1.10 created 1972
6013,5,1,1,11,Phenylalanine racemase (ATP-hydrolyzing),Phenylalanine racemase (ATP-hydrolyzing),NULL,ATP + L-phenylalanine + H(2)O = AMP + diphosphate + D-phenylalanine.,EC 5.1.1.11 created 1972
6014,5,1,1,12,Ornithine racemase,Ornithine racemase,NULL,L-ornithine = D-ornithine.,"EC 5.1.1.12 created 1972 as EC 5.4.3.1, transferred 1976 to EC 5.1.1.12"
6015,5,1,1,13,Aspartate racemase,Aspartate racemase,NULL,L-aspartate = D-aspartate.,EC 5.1.1.13 created 1976
6016,5,1,1,14,Nocardicin-A epimerase,Nocardicin-A epimerase,NULL,Isonocardicin A = nocardicin A.,EC 5.1.1.14 created 1992
6017,5,1,1,15,2-aminohexano-6-lactam racemase,2-aminohexano-6-lactam racemase,Pyridoxal 5'-phosphate.,(S)-2-aminohexano-6-lactam = (R)-2-aminohexano-6-lactam.,EC 5.1.1.15 created 1999
6018,5,1,1,16,Protein-serine epimerase,[Protein]-serine epimerase,NULL,[Protein]-L-serine = [protein]-D-serine.,EC 5.1.1.16 created 1999
6019,5,1,1,17,Isopenicillin-N epimerase,Penicillin-N 5-amino-5-carboxypentanoyl-epimerase,Pyridoxal 5'-phosphate.,Isopenicillin N = penicillin N.,EC 5.1.1.17 created 2002
6020,5,1,1,18,Serine racemase,Serine racemase,Pyridoxal 5'-phosphate.,L-serine = D-serine.,EC 5.1.1.18 created 2007
6021,5,1,1,19,O-ureido-serine racemase,(2S)-2-amino-3-((carbamoylamino)oxy)propanoate 2-epimerase,NULL,O-ureido-L-serine = O-ureido-D-serine.,EC 5.1.1.19 created 2013
6022,5,1,1,n1,L-Ala-D/L-Glu epimerase,-,NULL,L-alanyl-D-glutamate = L-alanyl-L-glutamate.,EC 5.5.1.n1 created 2012
6023,5,1,2,1,Lactate racemase,Lactate racemase,NULL,(S)-lactate = (R)-lactate.,EC 5.1.2.1 created 1961
6024,5,1,2,2,Mandelate racemase,Mandelate racemase,NULL,(S)-mandelate = (R)-mandelate.,EC 5.1.2.2 created 1961
6025,5,1,2,3,3-hydroxybutyryl-CoA epimerase,3-hydroxybutanoyl-CoA 3-epimerase,NULL,(S)-3-hydroxybutanoyl-CoA = (R)-3-hydroxybutanoyl-CoA.,EC 5.1.2.3 created 1961
6026,5,1,2,4,Acetoin racemase,Acetoin racemase,NULL,(S)-acetoin = (R)-acetoin.,EC 5.1.2.4 created 1972
6027,5,1,2,5,Tartrate epimerase,Tartrate epimerase,NULL,"(R,R)-tartrate = meso-tartrate.",EC 5.1.2.5 created 1972
6028,5,1,2,6,Isocitrate epimerase,"(1R,2S)-1-hydroxypropane-1,2,3-tricarboxylate 1-epimerase",NULL,"(1R,2S)-1-hydroxypropane-1,2,3-tricarboxylate = (1S,2S)-1-hydroxypropane-1,2,3-tricarboxylate.",EC 5.1.2.6 created 1984
6029,5,1,3,1,Ribulose-phosphate 3-epimerase,D-ribulose-5-phosphate 3-epimerase,NULL,D-ribulose 5-phosphate = D-xylulose 5-phosphate.,"EC 5.1.3.1 created 1961, modified 1989"
6030,5,1,3,2,UDP-glucose 4-epimerase,UDP-alpha-D-glucose 4-epimerase,NAD(+).,UDP-alpha-D-glucose = UDP-alpha-D-galactose.,EC 5.1.3.2 created 1961
6031,5,1,3,3,Aldose 1-epimerase,Aldose 1-epimerase,NULL,Alpha-D-glucose = beta-D-glucose.,EC 5.1.3.3 created 1961
6032,5,1,3,4,L-ribulose-5-phosphate 4-epimerase,L-ribulose-5-phosphate 4-epimerase,Divalent cation.,L-ribulose 5-phosphate = D-xylulose 5-phosphate.,"EC 5.1.3.4 created 1965, modified 2005"
6033,5,1,3,5,UDP-arabinose 4-epimerase,UDP-L-arabinose 4-epimerase,NULL,UDP-L-arabinose = UDP-D-xylose.,EC 5.1.3.5 created 1965
6034,5,1,3,6,UDP-glucuronate 4-epimerase,UDP-glucuronate 4-epimerase,NULL,UDP-glucuronate = UDP-D-galacturonate.,EC 5.1.3.6 created 1965
6035,5,1,3,7,UDP-N-acetylglucosamine 4-epimerase,UDP-N-acetyl-alpha-D-glucosamine 4-epimerase,NULL,UDP-N-acetyl-alpha-D-glucosamine = UDP-N-acetyl-alpha-D-galactosamine.,EC 5.1.3.7 created 1965
6036,5,1,3,8,N-acylglucosamine 2-epimerase,N-acyl-D-glucosamine 2-epimerase,NULL,N-acyl-D-glucosamine = N-acyl-D-mannosamine.,EC 5.1.3.8 created 1972
6037,5,1,3,9,N-acylglucosamine-6-phosphate 2-epimerase,N-acyl-D-glucosamine-6-phosphate 2-epimerase,NULL,N-acyl-D-glucosamine 6-phosphate = N-acyl-D-mannosamine 6-phosphate.,EC 5.1.3.9 created 1972
6038,5,1,3,10,CDP-paratose 2-epimerase,"CDP-3,6-dideoxy-D-glucose 2-epimerase",NAD(+).,"CDP-3,6-dideoxy-D-glucose = CDP-3,6-dideoxy-D-mannose.","EC 5.1.3.10 created 1972, modified 2005"
6039,5,1,3,11,Cellobiose epimerase,Cellobiose 2-epimerase,NULL,Cellobiose = D-glucosyl-D-mannose.,EC 5.1.3.11 created 1972
6040,5,1,3,12,UDP-glucuronate 5'-epimerase,UDP-glucuronate 5'-epimerase,NAD(+).,UDP-glucuronate = UDP-L-iduronate.,EC 5.1.3.12 created 1972
6041,5,1,3,13,"dTDP-4-dehydrorhamnose 3,5-epimerase","dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase",NULL,dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-4-dehydro-beta-L-rhamnose.,EC 5.1.3.13 created 1972
6042,5,1,3,14,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),UDP-N-acetyl-alpha-D-glucosamine 2-epimerase,NULL,UDP-N-acetyl-alpha-D-glucosamine = UDP-N-acetyl-alpha-D-mannosamine.,"EC 5.1.3.14 created 1976, modified 2012"
6043,5,1,3,15,Glucose-6-phosphate 1-epimerase,D-glucose-6-phosphate 1-epimerase,NULL,Alpha-D-glucose 6-phosphate = beta-D-glucose 6-phosphate.,EC 5.1.3.15 created 1976
6044,5,1,3,16,UDP-glucosamine 4-epimerase,UDP-glucosamine 4-epimerase,NULL,UDP-glucosamine = UDP-galactosamine.,EC 5.1.3.16 created 1984
6045,5,1,3,17,Heparosan-N-sulfate-glucuronate 5-epimerase,Poly((1-&gt;4)-beta-D-glucuronosyl-(1-&gt;4)-N-sulfo-alpha-D-glucosaminyl) glucurono-5-epimerase,NULL,Heparosan-N-sulfate D-glucuronate = heparosan-N-sulfate L-iduronate.,EC 5.1.3.17 created 1984
6046,5,1,3,18,"GDP-mannose 3,5-epimerase","GDP-alpha-D-mannose 3,5-epimerase",NULL,GDP-alpha-D-mannose = GDP-beta-L-galactose.,EC 5.1.3.18 created 1986
6047,5,1,3,19,Chondroitin-glucuronate 5-epimerase,Chondroitin-D-glucuronate 5-epimerase,NULL,Chondroitin D-glucuronate = dermatan L-iduronate.,EC 5.1.3.19 created 1986
6048,5,1,3,20,ADP-glyceromanno-heptose 6-epimerase,ADP-L-glycero-D-manno-heptose 6-epimerase,NAD(+).,ADP-D-glycero-D-manno-heptose = ADP-L-glycero-D-manno-heptose.,EC 5.1.3.20 created 1999
6049,5,1,3,21,Maltose epimerase,Maltose 1-epimerase,NULL,Alpha-maltose = beta-maltose.,EC 5.1.3.21 created 2002
6050,5,1,3,22,L-ribulose-5-phosphate 3-epimerase,L-ribulose-5-phosphate 3-epimerase,NULL,L-ribulose 5-phosphate = L-xylulose 5-phosphate.,EC 5.1.3.22 created 2005
6051,5,1,3,23,"UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase","2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate 2-epimerase",NULL,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate = UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate.",EC 5.1.3.23 created 2007
6052,5,1,3,24,N-acetylneuraminate epimerase,N-acetyl-alpha-neuraminate 2-epimerase,NULL,N-acetyl-alpha-neuraminate = N-acetyl-beta-neuraminate.,EC 5.1.3.24 created 2011
6053,5,1,3,25,dTDP-L-rhamnose 4-epimerase,dTDP-6-deoxy-beta-L-talose 4-epimerase,NULL,dTDP-6-deoxy-beta-L-talose = dTDP-beta-L-rhamnose.,EC 5.1.3.25 created 2012
6054,5,1,3,26,"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase","N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase",NULL,"N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol =N-acetyl-alpha-D-galactosaminyl-diphospho-ditrans,octacis-undecaprenol.",EC 5.1.3.26 created 2013
6055,5,1,3,27,dTDP-4-dehydro-6-deoxy-D-glucose 3-epimerase,dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3-epimerase,NULL,dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-4-dehydro-6-deoxy-alpha-D-allose.,EC 5.1.3.27 created 2013
6056,5,1,3,28,UDP-N-acetyl-L-fucosamine synthase,"UDP-2-acetamido-2,6-dideoxy-L-talose 2-epimerase",NULL,"UDP-2-acetamido-2,6-dideoxy-beta-L-talose = UDP-N-acetyl-beta-L-fucosamine.",EC 5.1.3.28 created 2014
6057,5,1,3,n1,NULL,NULL,NULL,NULL,Preliminary entry into NC-IUBMB
6058,5,1,3,n2,L-fucose mutarotase,Alpha-L-fucose 1-epimerase,NULL,Alpha-L-fucose = beta-L-fucose.,EC 5.1.3.n2 created 2010
6059,5,1,3,n3,L-rhamnose mutarotase,Alpha-L-rhamnose 1-epimerase,NULL,Alpha-L-rhamnose = beta-L-rhamnose.,EC 5.1.3.n3 created 2010
6060,5,1,99,1,Methylmalonyl-CoA epimerase,Methylmalonyl-CoA 2-epimerase,NULL,(R)-methylmalonyl-CoA = (S)-methylmalonyl-CoA.,"EC 5.1.99.1 created 1965, modified 1981, modified 2004"
6061,5,1,99,2,16-hydroxysteroid epimerase,16-hydroxysteroid 16-epimerase,NULL,16-alpha-hydroxysteroid = 16-beta-hydroxysteroid.,EC 5.1.99.2 created 1972
6062,5,1,99,3,Allantoin racemase,Allantoin racemase,NULL,(S)(+)-allantoin = (R)(-)-allantoin.,EC 5.1.99.3 created 1976
6063,5,1,99,4,Alpha-methylacyl-CoA racemase,2-methylacyl-CoA 2-epimerase,NULL,(2S)-2-methylacyl-CoA = (2R)-2-methylacyl-CoA.,EC 5.1.99.4 created 1999
6064,5,1,99,5,Hydantoin racemase,D-5-monosubstituted-hydantoin racemase,NULL,D-5-monosubstituted hydantoin = L-5-monosubstituted hydantoin.,EC 5.1.99.5 created 2008
6065,5,1,99,6,NAD(P)H-hydrate epimerase,"(6R)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide 6-epimerase",NULL,"(1) (6R)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adeninedinucleotide = (6S)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adeninedinucleotide.(2) (6R)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adeninedinucleotide phosphate = (6S)-6-beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate.",EC 5.1.99.6 created 2012
6066,5,2,1,1,Maleate isomerase,Maleate cis-trans-isomerase,NULL,Maleate = fumarate.,EC 5.2.1.1 created 1961
6067,5,2,1,2,Maleylacetoacetate isomerase,4-maleylacetoacetate cis-trans-isomerase,NULL,4-maleylacetoacetate = 4-fumarylacetoacetate.,EC 5.2.1.2 created 1961
6068,5,2,1,3,NULL,NULL,NULL,NULL,NULL
6069,5,2,1,4,Maleylpyruvate isomerase,3-maleylpyruvate cis-trans-isomerase,NULL,3-maleylpyruvate = 3-fumarylpyruvate.,EC 5.2.1.4 created 1965
6070,5,2,1,5,Linoleate isomerase,Linoleate Delta(12)-cis-Delta(11)-trans-isomerase,NULL,"9-cis,12-cis-octadecadienoate = 9-cis,11-trans-octadecadienoate.",EC 5.2.1.5 created 1972
6071,5,2,1,6,Furylfuramide isomerase,2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide cis-trans-isomerase,NAD(+).,(E)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide = (Z)-2-(2-furyl)-3-(5-nitro-2-furyl)acrylamide.,EC 5.2.1.6 created 1978
6072,5,2,1,7,NULL,NULL,NULL,NULL,"EC 5.2.1.7 created 1989, deleted 2011"
6073,5,2,1,8,Peptidylprolyl isomerase,Peptidylproline cis-trans-isomerase,NULL,Peptidylproline (omega=180) = peptidylproline (omega=0).,"EC 5.2.1.8 created 1989, modified 2002"
6074,5,2,1,9,Farnesol 2-isomerase,"(2E,6E)-farnesol 2-cis-trans-isomerase",NULL,"(2E,6E)-farnesol = (2Z,6E)-farnesol.",EC 5.2.1.9 created 1989
6075,5,2,1,10,"2-chloro-4-carboxymethylenebut-2-en-1,4-olide isomerase","2-chloro-4-carboxymethylenebut-2-en-1,4-olide cis-trans-isomerase",NULL,"Cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide = trans-2-chloro-4-carboxymethylenebut-2-en-1,4-olide.",EC 5.2.1.10 created 1992
6076,5,2,1,11,NULL,NULL,NULL,NULL,NULL
6077,5,2,1,12,Zeta-carotene isomerase,"9,15,9'-tri-cis-zeta-carotene cis-trans-isomerase",NULL,"9,15,9'-tri-cis-zeta-carotene = 9,9'-di-cis-zeta-carotene.",EC 5.2.1.12 created 2011
6078,5,2,1,13,Prolycopene isomerase,"7,9,7',9'-tetra-cis-lycopene cis-trans-isomerase",FADH(2).,"7,9,7',9'-tetra-cis-lycopene = all-trans-lycopene.",EC 5.2.1.13 created 2011
6079,5,2,1,14,Beta-carotene isomerase,Beta-carotene 9-cis-all-trans isomerase,NULL,All-trans-beta-carotene = 9-cis-beta-carotene.,EC 5.2.1.14 created 2012
6080,5,3,1,1,Triose-phosphate isomerase,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,NULL,D-glyceraldehyde 3-phosphate = glycerone phosphate.,EC 5.3.1.1 created 1961
6081,5,3,1,2,NULL,NULL,NULL,NULL,NULL
6082,5,3,1,3,D-arabinose isomerase,D-arabinose aldose-ketose-isomerase,Manganese.,D-arabinose = D-ribulose.,"EC 5.3.1.3 created 1961, modified 2013"
6083,5,3,1,4,L-arabinose isomerase,L-arabinose aldose-ketose-isomerase,Divalent cation.,L-arabinose = L-ribulose.,EC 5.3.1.4 created 1961
6084,5,3,1,5,Xylose isomerase,D-xylose aldose-ketose-isomerase,Magnesium.,D-xylopyranose = D-xylulose.,"EC 5.3.1.5 created 1961 (EC 5.3.1.18 created 1972, part incorporated 1978)"
6085,5,3,1,6,Ribose-5-phosphate isomerase,D-ribose-5-phosphate aldose-ketose-isomerase,NULL,D-ribose 5-phosphate = D-ribulose 5-phosphate.,EC 5.3.1.6 created 1961
6086,5,3,1,7,Mannose isomerase,D-mannose aldose-ketose-isomerase,NULL,D-mannose = D-fructose.,EC 5.3.1.7 created 1961
6087,5,3,1,8,Mannose-6-phosphate isomerase,D-mannose-6-phosphate aldose-ketose-isomerase,Zinc.,D-mannose 6-phosphate = D-fructose 6-phosphate.,"EC 5.3.1.8 created 1961, modified 1976"
