id_com,comment,id_enz
9592,"The enzyme hydrolyzes oxidized purine nucleoside triphosphates suchas 2-hydroxy-dATP, thereby preventing their misincorporation intoDNA.It can also recognize 8-oxo-dGTP and 8-oxo-dATP, but with lowerefficiency (cf. EC 3.6.1.55).",5169
9593,The enzyme is involved in biosynthesis of pseudaminic acid.,5170
9594,The enzyme is involved in biosynthesis of pseudaminic acid.,5170
9595,"The enzyme catalyzes the hydrolysis of both 8-oxo-dGDP and 8-oxo-GDP thereby preventing translational errors caused by oxidative damage. The preferred in vivo substrate is not known. The enzyme does not degrade 8-oxo-dGTP and 8-oxo-GTP to the monophosphates (cf. EC 3.6.1.55, 8-oxo-dGTP diphosphatase) (1,2). Ribonucleotide diphosphates and deoxyribonucleotide diphosphates are hydrolyzed with broad specificity. The bifunctional enzyme NUDT5 also hydrolyzes ADP-ribose to AMP and D-ribose 5-phosphate (cf. EC 3.6.1.13, ADP-ribose diphosphatase) (4). The human enzyme NUDT18 also hydrolyzes 8-oxo-dADP and 2-hydroxy-dADP, the latter at a slower rate (6).",5171
9596,"The enzyme catalyzes the hydrolysis of both 8-oxo-dGDP and 8-oxo-GDP thereby preventing translational errors caused by oxidative damage. The preferred in vivo substrate is not known. The enzyme does not degrade 8-oxo-dGTP and 8-oxo-GTP to the monophosphates (cf. EC 3.6.1.55). Ribonucleotide diphosphates and deoxyribonucleotide diphosphates are hydrolyzed with broad specificity. The bifunctional enzyme NUDT5 also hydrolyzes ADP-ribose to AMP and D-ribose 5-phosphate (cf. EC 3.6.1.13). The human enzyme NUDT18 also hydrolyzes 8-oxo-dADP and 2-hydroxy-dADP, the latter at a slower rate.",5171
9597,"The enzyme catalyzes the hydrolysis of both 8-oxo-dGDP and 8-oxo-GDPthereby preventing translational errors caused by oxidative damage.The preferred in vivo substrate is not known.The enzyme does not degrade 8-oxo-dGTP and 8-oxo-GTP to themonophosphates (cf. EC 3.6.1.55).Ribonucleotide diphosphates and deoxyribonucleotide diphosphates arehydrolyzed with broad specificity.The bifunctional enzyme NUDT5 also hydrolyzes ADP-ribose to AMP andD-ribose 5-phosphate (cf. EC 3.6.1.13).The human enzyme NUDT18 also hydrolyzes 8-oxo-dADP and 2-hydroxy-dADP, the latter at a slower rate.",5171
9598,"The enzyme removes (decaps) the N(7)-methylguanosine 5-phosphate cap from an mRNA degraded to a maximal length of 10 nucleotides (3,6). Decapping is an important process in the control of eukaryotic mRNA degradation. The enzyme functions to clear the cell of cap structure following decay of the RNA body (2). The nematode enzyme can also decap triply methylated substrates, 5'-(N(2),N(2),N(7)-trimethyl 5'-triphosphoguanosine)-(mRNA) (4).",5172
9599,"The enzyme removes (decaps) the N(7)-methylguanosine 5-phosphate cap from an mRNA degraded to a maximal length of 10 nucleotides. Decapping is an important process in the control of eukaryotic mRNA degradation. The enzyme functions to clear the cell of cap structure following decay of the RNA body. The nematode enzyme can also decap triply methylated substrates, 5'-(N(2),N(2),N(7)-trimethyl 5'-triphosphoguanosine)-(mRNA). Formerly EC 3.6.1.30.",5172
9600,"The enzyme removes (decaps) the N(7)-methylguanosine 5-phosphate capfrom an mRNA degraded to a maximal length of 10 nucleotides.Decapping is an important process in the control of eukaryotic mRNAdegradation.The enzyme functions to clear the cell of cap structure followingdecay of the RNA body.The nematode enzyme can also decap triply methylated substrates,5'-(N(2),N(2),N(7)-trimethyl 5'-triphosphoguanosine)-(mRNA).Formerly EC 3.6.1.30.",5172
9601,"A divalent cation is essential for activity. Mn(2+) (2-6 mM) is most effective. The enzyme controls intracellular levels of P(1),P(5)-bis(5'-adenosyl)pentaphosphate and P(1),P(6)-bis(5'-adenosyl)hexaphosphate. Weak activity with P(1),P(4)-bis(5'-adenosyl)tetraphosphate. Marked preference for adenine over guanine nucleotides.",5173
9602,"A divalent cation is essential for activity.Mn(2+) (2-6 mM) is most effective.The enzyme controls intracellular levels of P(1),P(5)-bis(5'-adenosyl)pentaphosphate and P(1),P(6)-bis(5'-adenosyl)hexaphosphate.Weak activity with P(1),P(4)-bis(5'-adenosyl)tetraphosphate.Marked preference for adenine over guanine nucleotides.",5173
9603,"The enzyme requires the presence of the divalent cations (Mn(2+), Mg(2+), Zn(2+), and Co(2+)). It hydrolyzes P(1),P(4)-bis(5-guanosyl) tetraphosphate very slowly (cf. EC 3.6.1.17, bis(5-nucleosyl)-tetraphosphatase (asymmetrical)).",5174
9604,"The enzyme hydrolyzes P(1),P(4)-bis(5-guanosyl) tetraphosphate very slowly (cf. EC 3.6.1.17).",5174
9605,"The enzyme hydrolyzes P(1),P(4)-bis(5-guanosyl) tetraphosphate veryslowly (cf. EC 3.6.1.17).",5174
9606,Decapping of mRNA is a critical step in eukaryotic mRNA turnover. The enzyme is unable to cleave a free cap structure (m(7)GpppG) (3). The enzyme from Vaccinia virus is synergistically activated in the presence of Mg(2+) and Mn(2+) (5).,5175
9607,Decapping of mRNA is a critical step in eukaryotic mRNA turnover. The enzyme is unable to cleave a free cap structure (m(7)GpppG). The enzyme from Vaccinia virus is synergistically activated in the presence of Mg(2+) and Mn(2+). Formerly EC 3.6.1.30.,5175
9608,Decapping of mRNA is a critical step in eukaryotic mRNA turnover.The enzyme is unable to cleave a free cap structure (m(7)GpppG).The enzyme from Vaccinia virus is synergistically activated in thepresence of Mg(2+) and Mn(2+).Formerly EC 3.6.1.30.,5175
9609,Isolated from the bacterium Escherichia coli.,5176
9610,Isolated from the bacterium Escherichia coli.,5176
9611,"The human enzyme also hydrolyzes GDP and dGDP, and to a lesser extent ITP, dITP and XTP.",5177
9612,"The human enzyme also hydrolyzes GDP and dGDP, and to a lesser extentITP, dITP and XTP.",5177
9613,"The enzyme, characterized from the bacterium Escherichia coli, is specific for the pyrimidine nucleotides CTP and dCTP. It also acts on 5-methyl-dCTP, 5-hydroxy-dCTP and 8-hydroxy-dGTP.",5178
9614,"The enzyme, characterized from the bacterium Escherichia coli,is specific for the pyrimidine nucleotides CTP and dCTP.It also acts on 5-methyl-dCTP, 5-hydroxy-dCTP and 8-hydroxy-dGTP.",5178
9615,"The enzymes from the bacterium Escherichia coli and the archaea Methanococcus jannaschii and Archaeoglobus fulgidus are highly specific for XTP and dITP. The activity is dependent on divalent cations, Mg(2+) is preferred.",5179
9616,The enzymes from the bacterium Escherichia coli and the archaea Methanococcus jannaschii and Archaeoglobus fulgidus are highly specific for XTP and dITP.,5179
9617,The enzymes from the bacterium Escherichia coli and the archaeaMethanococcus jannaschii and Archaeoglobus fulgidus are highlyspecific for XTP and dITP.,5179
9618,"The enzyme from Escherichia coli also catalyzes the reaction of EC 3.6.1.n3, L-cysteinyl-tRNA(Cys) hydrolase.",5181
9619,The enzyme from Escherichia coli also catalyzes the reaction of EC 3.6.1.n3.,5181
9620,The enzyme from Escherichia coli also catalyzes the reaction ofEC 3.6.1.n3.,5181
9621,"The enzyme from Escherichia coli also catalyzes the reaction of EC 3.6.1.n2, L-cysteinyl-tRNA(Pro) hydrolase.",5182
9622,The enzyme from Escherichia coli also catalyzes the reaction of EC 3.6.1.n2.,5182
9623,The enzyme from Escherichia coli also catalyzes the reaction ofEC 3.6.1.n2.,5182
9624,"Requires Mg(2+). Part of the folate biosynthesis pathway in bacteria, together with EC 4.1.2.25, dihydroneopterin aldolase, EC 2.7.6.3, 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase, EC 2.5.1.15, dihydropteroate synthase and EC 6.3.2.12, dihydrofolate synthase. Member of the NUDIX family of diphosphatases.",5183
9625,"Part of the folate biosynthesis pathway in bacteria, together with EC 4.1.2.25, EC 2.7.6.3, EC 2.5.1.15 and EC 6.3.2.12. Member of the NUDIX family of diphosphatases.",5183
9626,"Part of the folate biosynthesis pathway in bacteria, together withEC 4.1.2.25, EC 2.7.6.3, EC 2.5.1.15 and EC 6.3.2.12.Member of the NUDIX family of diphosphatases.",5183
9627,Requires Mn(2+).,5186
9628,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. The enzyme apparently has several activities, one of them being the movement of phospholipids from one membrane face to the other ('flippase').",5187
9629,"P-type ATPase that undergoes covalent phosphorylation during the transport cycle. The enzyme apparently has several activities, one of them being the movement of phospholipids from one membrane face to the other. Formerly EC 3.6.3.13.",5187
9630,"P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.The enzyme apparently has several activities, one of them being themovement of phospholipids from one membrane face to the other.Formerly EC 3.6.3.13.",5187
9631,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme occurs in both Gram-positive and Gram-negative bacteria, and three types are known, designated as CorA, MgtA and MgtB. The CorA itself is not an ATPase but an Mg(2+) transporter.",5188
9632,P-type ATPase that undergoes covalent phosphorylation during the transport cycle.,5188
9633,P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.,5188
9634,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme occurs in protozoa, fungi and plants.",5189
9635,P-type ATPase that undergoes covalent phosphorylation during the transport cycle.,5189
9636,P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.,5189
9637,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. The enzyme from the termophilic bacterium Archaeoglobus fulgidus is involved in copper extrusion from the cell (1,2).",5190
9638,A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. The enzyme from the termophilic bacterium Archaeoglobus fulgidus is involved in copper extrusion from the cell.,5190
9639,A P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.The enzyme from the termophilic bacterium Archaeoglobus fulgidus isinvolved in copper extrusion from the cell.,5190
9640,A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme also exports Cd(2+) and Co(2+).,5191
9641,P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme also exports Cd(2+) and Co(2+).,5191
9642,P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.This enzyme also exports Cd(2+) and Co(2+).,5191
9643,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme occurs in protozoa, fungi and plants, and generates an electrochemical potential gradient of protons across the plasma membrane.",5192
9644,P-type ATPase that undergoes covalent phosphorylation during the transport cycle. Generates an electrochemical potential gradient of protons across the plasma membrane. Formerly EC 3.6.1.35.,5192
9645,P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.Generates an electrochemical potential gradient of protons across theplasma membrane.Formerly EC 3.6.1.35.,5192
9646,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme from yeast is involved in the efflux of Na(+), with one ion being exported per ATP hydrolyzed.",5193
9647,"P-type ATPase that undergoes covalent phosphorylation during the transport cycle. Involved in the efflux of Na(+), with one ion being exported per ATP hydrolyzed.",5193
9648,"P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.Involved in the efflux of Na(+), with one ion being exported per ATPhydrolyzed.",5193
9649,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme family comprises three types of Ca(2+)-transporting enzymes that are found in the plasma membrane, the sarcoplasmic reticulum and in yeast. The first and third transport one ion per ATP hydrolyzed, whereas the second transports two ions.",5194
9650,"P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This enzyme family comprises three types of Ca(2+)-transporting enzymes that are found in the plasma membrane, the sarcoplasmic reticulum and in Saccharomyces cerevisiae. The first and third transport one ion per ATP hydrolyzed, whereas the second transports two ions. Formerly EC 3.6.1.38.",5194
9651,"P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.This enzyme family comprises three types of Ca(2+)-transportingenzymes that are found in the plasma membrane, the sarcoplasmicreticulum and in Saccharomyces cerevisiae.The first and third transport one ion per ATP hydrolyzed, whereas thesecond transports two ions.Formerly EC 3.6.1.38.",5194
9652,"A P-type ATPase that undergoes covalent phosphorylation during the transport cycle. This is a plasma membrane enzyme, ubiquitous in animal cells, that catalyzes the efflux of three Na(+) and influx of two K(+) per ATP hydrolyzed. It is involved in generating the plasma membrane electrical potential.",5195
9653,P-type ATPase that undergoes covalent phosphorylation during the transport cycle. An enzyme from the plasma membrane of animal cells that catalyzes the efflux of three Na(+) and influx of two K(+) per ATP hydrolyzed. It is involved in generating the plasma membrane electrical potential. Formerly EC 3.6.1.37.,5195
9654,P-type ATPase that undergoes covalent phosphorylation during thetransport cycle.An enzyme from the plasma membrane of animal cells that catalyzes theefflux of three Na(+) and influx of two K(+) per ATP hydrolyzed.It is involved in generating the plasma membrane electricalpotential.Formerly EC 3.6.1.37.,5195
